Program ID,Program Name,Category,Training Date,Employee ID,Employee Name,Department,Job Level,Mode,Provider,Venue,Hours,Completion Status,Pre-Assessment Score,Post-Assessment Score,Feedback Rating,Cost (BDT),Mandatory
TRN-005,Fire Safety & Evacuation,Health & Safety,2025-08-20,MG-CTG-SAM-0080,Zahid Akter,Sales & Marketing,Junior Staff,Blended,Bangladesh Fire Service Trainer,Dhaka Corporate Office,4,Completed,48,67,4.3,2373,Yes
TRN-005,Fire Safety & Evacuation,Health & Safety,2025-08-20,MG-NGJ-IT-0104,Tareq Hasan,Information Technology,Junior Staff,Blended,Bangladesh Fire Service Trainer,Dhaka Corporate Office,4,Completed,67,67,4.3,1819,Yes
TRN-005,Fire Safety & Evacuation,Health & Safety,2025-08-20,MG-CTG-QAS-0370,Md. Rahim Uddin,Quality Assurance,Worker,Blended,Bangladesh Fire Service Trainer,Dhaka Corporate Office,4,Completed,57,78,4.4,2332,Yes
TRN-005,Fire Safety & Evacuation,Health & Safety,2025-08-20,MG-GZP-ENG-0457,Tanvir Khan,Engineering & Maintenance,Junior Staff,Blended,Bangladesh Fire Service Trainer,Dhaka Corporate Office,4,Completed,51,68,3.7,2330,Yes
TRN-005,Fire Safety & Evacuation,Health & Safety,2025-08-20,MG-DHK-HRA-0111,Sharmin Alam,HR & Administration,Manager,Blended,Bangladesh Fire Service Trainer,Dhaka Corporate Office,4,Completed,57,65,4.6,1858,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-DHK-FIN-0378,Hasan Akter,Finance & Accounts,Officer,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,50,63,4.1,892,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-DHK-LGL-0323,Tahmina Bhuiyan,Legal & Compliance,Officer,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,52,70,4.3,2439,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-NGJ-PRD-0286,Nazmul Jahan,Production,Officer,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,45,56,4.6,940,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-NGJ-SAM-0123,Rafiq Ahmed,Sales & Marketing,Junior Staff,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,61,84,4.6,1682,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-DHK-SAM-0170,Ashik Kabir,Sales & Marketing,Manager,Virtual,Red Crescent Trainer,Microsoft Teams,8,Not Completed,58,58,4.2,1935,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-NGJ-SAM-0291,Mim Mahmud,Sales & Marketing,Officer,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,57,73,4.5,918,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-CTG-SAM-0273,Rafiq Chowdhury,Sales & Marketing,Senior Manager,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,54,68,4.1,2192,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-DHK-SAM-0209,Ashik Mia,Sales & Marketing,Senior Officer,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,56,57,5,1627,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-CTG-QAS-0077,Jahid Uddin,Quality Assurance,Junior Staff,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,43,60,4.2,2598,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-DHK-PRO-0343,Lubna Hossain,Procurement,Manager,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,63,88,3.9,510,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-DHK-PRO-0254,Shafiq Hossain,Procurement,Junior Staff,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,46,59,3.8,584,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-GZP-PRD-0074,Sharmin Chowdhury,Production,Officer,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,45,70,3.4,2325,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-DHK-CST-0059,Sharmeen Rashid,Corporate Strategy,Manager,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,58,79,4.1,2231,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-GZP-HRA-0154,Maliha Islam,HR & Administration,Officer,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,76,84,4.9,996,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-GZP-PRD-0373,Jahid Rashid,Production,Worker,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,63,85,4.4,1064,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-CTG-SAM-0208,Imran Alam,Sales & Marketing,Manager,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,72,86,4.8,2306,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-NGJ-ENG-0037,Arif Bhuiyan,Engineering & Maintenance,Worker,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,50,64,3.7,501,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-GZP-ENG-0374,Mizanur Talukder,Engineering & Maintenance,Worker,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,69,90,4.2,1439,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-CTG-SAM-0232,Jannatul Ferdous,Sales & Marketing,Executive,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,64,74,4.7,1938,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-DHK-HRA-0251,Mst. Roksana Chowdhury,HR & Administration,Manager,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,56,76,4.4,2061,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-GZP-PRD-0272,Arif Rashid,Production,Worker,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,69,86,4.8,1961,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-DHK-SAM-0394,Sultana Ahmed,Sales & Marketing,Executive,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,55,68,4,2103,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-GZP-SCL-0329,Hasan Alam,Supply Chain & Logistics,Officer,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,68,76,4.4,646,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-NGJ-PRD-0321,Ayesha Hossain,Production,Officer,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,57,75,3.6,2252,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-NGJ-ENG-0259,Rakib Hossain,Engineering & Maintenance,Officer,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,43,50,4.6,1346,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-NGJ-FIN-0354,Ahsan Rashid,Finance & Accounts,Junior Staff,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,63,70,4.3,499,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-GZP-PRD-0231,Shafiq Sultana,Production,Senior Officer,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,71,90,3.1,2206,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-DHK-FIN-0079,Nusrat Karim,Finance & Accounts,Manager,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,44,58,4.6,1869,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-NGJ-FIN-0157,Mizanur Hasan,Finance & Accounts,Junior Staff,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,66,81,4.3,725,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-DHK-HRA-0391,Jahid Ahmed,HR & Administration,Executive,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,44,66,4.4,1952,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-GZP-PRD-0082,Ashik Jahan,Production,Worker,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,64,89,4.3,2052,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-DHK-FIN-0134,Zahid Rashid,Finance & Accounts,Manager,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,56,69,4.3,1535,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-GZP-SCL-0379,Sadia Kabir,Supply Chain & Logistics,Worker,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,52,55,4.1,1061,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-DHK-CST-0152,Lubna Islam,Corporate Strategy,Junior Staff,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,58,71,4.1,2090,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-GZP-SCL-0331,Rafiq Haque,Supply Chain & Logistics,Officer,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,58,77,4.1,1478,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-DHK-SAM-0397,Ahsan Akter,Sales & Marketing,Executive,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,71,96,4.5,874,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-DHK-HRA-0363,Ishrat Ahmed,HR & Administration,Officer,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,63,80,4.6,451,Yes
TRN-006,First Aid at Workplace,Health & Safety,2025-01-03,MG-DHK-SAM-0201,Mehedi Karim,Sales & Marketing,Executive,Virtual,Red Crescent Trainer,Microsoft Teams,8,Completed,64,82,4.2,1120,Yes
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-DHK-SAM-0129,Kamrul Uddin,Sales & Marketing,Junior Staff,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,46,60,4.4,1487,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-GZP-PRD-0290,Shakil Karim,Production,Senior Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,74,98,4.4,1626,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-DHK-IT-0418,Ahsan Khatun,Information Technology,Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,66,72,4.2,2086,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-DHK-SAM-0397,Ahsan Akter,Sales & Marketing,Executive,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,72,89,3.8,1282,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-DHK-SAM-0364,Rifat Bhuiyan,Sales & Marketing,Senior Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,58,86,3.9,1110,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-GZP-SCL-0379,Sadia Kabir,Supply Chain & Logistics,Worker,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,65,82,3.4,445,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-DHK-CST-0016,Nazmul Talukder,Corporate Strategy,Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,47,74,4.7,1357,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-DHK-SAM-0300,Zahid Rahman,Sales & Marketing,Senior Manager,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,63,76,3.6,2261,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-GZP-ENG-0320,Arif Akter,Engineering & Maintenance,Executive,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,62,80,4.5,2267,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-GZP-FIN-0314,Tasnim Mahmud,Finance & Accounts,Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,54,72,4.7,2600,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-GZP-PRD-0509,Nusrat Sarker,Production,Senior Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,62,80,3.7,1465,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-NGJ-HRA-0319,Md. Karim Hasan,HR & Administration,Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,69,76,4.7,402,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-GZP-PRD-0368,Farzana Haque,Production,Worker,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,66,74,3.4,501,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-GZP-FIN-0205,Farhan Islam,Finance & Accounts,Senior Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,48,59,4.4,1476,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-GZP-SCL-0167,Priyanka Sultana,Supply Chain & Logistics,Junior Staff,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,54,73,4.1,2162,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-GZP-IT-0414,Hasan Ahmed,Information Technology,Executive,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,52,69,3.9,803,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-NGJ-PRD-0116,Rashed Sultana,Production,Junior Staff,In-person,Local Training Institute,Dhaka Corporate Office,12,Not Completed,64,64,5,1894,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-NGJ-PRD-0407,Md. Karim Karim,Production,Senior Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Not Completed,64,64,3.5,2551,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-GZP-PRD-0315,Tareq Haque,Production,Senior Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,55,67,4.5,736,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-GZP-SAM-0284,Nazmul Talukder,Sales & Marketing,Executive,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,58,64,4.6,1742,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-NGJ-SCL-0234,Shakil Bhuiyan,Supply Chain & Logistics,Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,51,69,4.4,1866,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-GZP-PRD-0247,Shakil Talukder,Production,Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,74,98,4.2,1199,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-DHK-LGL-0004,Sadia Chowdhury,Legal & Compliance,Senior Manager,In-person,Local Training Institute,Dhaka Corporate Office,12,Not Completed,59,59,4.4,1361,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-NGJ-PRD-0351,Fahim Islam,Production,Worker,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,46,49,4.7,2153,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-GZP-ENG-0071,Sanjida Bhuiyan,Engineering & Maintenance,Worker,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,54,66,5,831,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-NGJ-QAS-0060,Monir Bhuiyan,Quality Assurance,Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,53,60,4.2,2367,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-CTG-SCL-0311,Ahsan Khan,Supply Chain & Logistics,Worker,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,45,47,3.8,2444,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-DHK-LGL-0176,Mahmud Jahan,Legal & Compliance,Manager,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,60,72,4.6,360,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-GZP-ENG-0457,Tanvir Khan,Engineering & Maintenance,Junior Staff,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,68,98,4.8,2173,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-GZP-PRO-0293,Nazmul Mia,Procurement,Manager,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,51,68,4.1,1689,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-NGJ-PRD-0271,Hasan Ferdous,Production,Worker,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,47,75,4.4,1433,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-NGJ-ENG-0292,Fahim Rahman,Engineering & Maintenance,Senior Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,55,61,3.9,1669,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-DHK-SAM-0068,Riyad Chowdhury,Sales & Marketing,Senior Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,64,79,4,1162,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-GZP-PRD-0383,Jannatul Bhuiyan,Production,Senior Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,46,61,4.4,2188,No
TRN-007,Advanced Excel for Business,Digital Skills,2025-04-22,MG-DHK-CUS-0342,Samira Rashid,Customer Service,Junior Staff,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,68,93,3.7,848,No
TRN-008,Advanced Excel for Business,Digital Skills,2025-02-13,MG-DHK-IT-0418,Ahsan Khatun,Information Technology,Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,65,93,4.6,1868,No
TRN-008,Advanced Excel for Business,Digital Skills,2025-02-13,MG-CTG-PRD-0023,Jahid Karim,Production,Junior Staff,In-person,Local Training Institute,Dhaka Corporate Office,12,Not Completed,58,58,4.2,1446,No
TRN-008,Advanced Excel for Business,Digital Skills,2025-02-13,MG-GZP-SAM-0142,Md. Rahim Talukder,Sales & Marketing,Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,57,69,4.1,951,No
TRN-008,Advanced Excel for Business,Digital Skills,2025-02-13,MG-DHK-CST-0059,Sharmeen Rashid,Corporate Strategy,Manager,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,57,67,4,1704,No
TRN-008,Advanced Excel for Business,Digital Skills,2025-02-13,MG-GZP-PRD-0348,Imran Noor,Production,Worker,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,74,91,4.2,1501,No
TRN-008,Advanced Excel for Business,Digital Skills,2025-02-13,MG-GZP-PRD-0182,Md. Karim Islam,Production,Manager,In-person,Local Training Institute,Dhaka Corporate Office,12,Not Completed,77,77,4.3,2600,No
TRN-008,Advanced Excel for Business,Digital Skills,2025-02-13,MG-GZP-ENG-0275,Monir Rahman,Engineering & Maintenance,Senior Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,56,72,4.4,2212,No
TRN-008,Advanced Excel for Business,Digital Skills,2025-02-13,MG-DHK-CST-0016,Nazmul Talukder,Corporate Strategy,Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,57,63,3.9,529,No
TRN-008,Advanced Excel for Business,Digital Skills,2025-02-13,MG-DHK-FIN-0079,Nusrat Karim,Finance & Accounts,Manager,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,78,98,4.2,591,No
TRN-008,Advanced Excel for Business,Digital Skills,2025-02-13,MG-GZP-PRD-0064,Shakil Khatun,Production,Worker,In-person,Local Training Institute,Dhaka Corporate Office,12,Not Completed,51,51,4.7,2489,No
TRN-008,Advanced Excel for Business,Digital Skills,2025-02-13,MG-GZP-PRD-0112,Ashik Sarker,Production,Junior Staff,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,62,80,4,1354,No
TRN-008,Advanced Excel for Business,Digital Skills,2025-02-13,MG-GZP-SCL-0185,Priyanka Hasan,Supply Chain & Logistics,Officer,In-person,Local Training Institute,Dhaka Corporate Office,12,Completed,61,76,4.5,452,No
TRN-009,Power BI Fundamentals,Digital Skills,2025-07-09,MG-DHK-LGL-0176,Mahmud Jahan,Legal & Compliance,Manager,In-person,Technology Partner,Gazipur Manufacturing Unit,16,Not Completed,73,73,4,917,No
TRN-009,Power BI Fundamentals,Digital Skills,2025-07-09,MG-GZP-SCL-0160,Shafiq Sarker,Supply Chain & Logistics,Officer,In-person,Technology Partner,Gazipur Manufacturing Unit,16,Completed,50,79,4.1,1883,No
TRN-009,Power BI Fundamentals,Digital Skills,2025-07-09,MG-GZP-ENG-0035,Arif Rahman,Engineering & Maintenance,Junior Staff,In-person,Technology Partner,Gazipur Manufacturing Unit,16,Completed,65,85,3.7,1561,No
TRN-009,Power BI Fundamentals,Digital Skills,2025-07-09,MG-DHK-FIN-0127,Ayesha Bhuiyan,Finance & Accounts,Senior Officer,In-person,Technology Partner,Gazipur Manufacturing Unit,16,Completed,51,67,4.7,1177,No
TRN-009,Power BI Fundamentals,Digital Skills,2025-07-09,MG-CTG-PRD-0206,Hasan Kabir,Production,Senior Officer,In-person,Technology Partner,Gazipur Manufacturing Unit,16,Not Completed,65,65,4.6,2188,No
TRN-009,Power BI Fundamentals,Digital Skills,2025-07-09,MG-DHK-FIN-0171,Mizanur Haque,Finance & Accounts,Manager,In-person,Technology Partner,Gazipur Manufacturing Unit,16,Completed,73,78,4.4,2496,No
TRN-009,Power BI Fundamentals,Digital Skills,2025-07-09,MG-GZP-SAM-0204,Sabbir Mia,Sales & Marketing,Senior Officer,In-person,Technology Partner,Gazipur Manufacturing Unit,16,Completed,45,61,4.2,2089,No
TRN-009,Power BI Fundamentals,Digital Skills,2025-07-09,MG-DHK-HRA-0187,Mahmud Kabir,HR & Administration,Officer,In-person,Technology Partner,Gazipur Manufacturing Unit,16,Completed,61,79,3.6,966,No
TRN-009,Power BI Fundamentals,Digital Skills,2025-07-09,MG-DHK-FIN-0132,Kamrul Ferdous,Finance & Accounts,Senior Manager,In-person,Technology Partner,Gazipur Manufacturing Unit,16,Completed,53,70,4,2295,No
TRN-009,Power BI Fundamentals,Digital Skills,2025-07-09,MG-CTG-SAM-0095,Tareq Karim,Sales & Marketing,Senior Officer,In-person,Technology Partner,Gazipur Manufacturing Unit,16,Completed,63,85,3.4,1113,No
TRN-009,Power BI Fundamentals,Digital Skills,2025-07-09,MG-NGJ-PRD-0453,Md. Rahim Rashid,Production,Junior Staff,In-person,Technology Partner,Gazipur Manufacturing Unit,16,Completed,62,85,3.8,1841,No
TRN-009,Power BI Fundamentals,Digital Skills,2025-07-09,MG-CTG-QAS-0077,Jahid Uddin,Quality Assurance,Junior Staff,In-person,Technology Partner,Gazipur Manufacturing Unit,16,Completed,64,84,4.1,404,No
